ParcelID,Address,Ward,Neigh,AssN,Usage,Description,Front,Side I,LotSF,Add#,Street
38170703100,1361 Temple Pl,22,78,239,Vacant Lot,,31.5,119.6,3651.6620615,1361,Temple
38170703200,1357 Temple Pl,22,78,239,Vacant Lot,,41.0,119.0,4129.0,1357,Temple
38170900100,1354-8 Goodfellow Blvd,22,78,239,Vacant Lot,,58.11,119.01,7364.230298,1354,Goodfellow
38170900200,1360 Goodfellow Blvd,22,78,239,Vacant Lot,,25.0,119.17,2691.841195,1360,Goodfellow
38170900300,1362 Goodfellow Blvd,22,78,239,Vacant Lot,,25.0,119.0,2830.4754755,1362,Goodfellow
38170900400,1364 Goodfellow Blvd,22,78,239,Vacant Lot,,25.0,119.08,2874.6193945,1364,Goodfellow
38170901000,1382-4 Goodfellow Blvd,22,78,239,Vacant Lot,,50.0,119.01,5856.68362,1382,Goodfellow
38170901500,5752-4 Ridge Av,22,78,239,Vacant Lot,,52.3,66.0,3295.0,5752,Ridge
38170901550,5748-50 Ridge Av,22,78,239,Vacant Lot,,41.9,61.55,2603.0,5748,Ridge
38170901600,5744 Ridge Av,22,78,239,Vacant Lot,,32.9,61.55,1745.0,5744,Ridge
38171000100,1354-6 Shawmut Pl,22,78,239,Vacant Lot,,59.5,77.01,4421.7960775,1354,Shawmut
38171000400,1364 Shawmut Pl,22,78,239,Vacant Lot,,1.0,118.5,964.416513,1364,Shawmut
38171001750,5710 Ridge Av,22,78,239,Vacant Lot,,33.77,37.1,1102.0,5710,Ridge
38171003000,1365 Blackstone Av,22,78,239,Vacant Lot,,31.0,118.5,3487.076613,1365,Blackstone
38180700100,1400 Blackstone Av,22,78,239,Vacant Lot,,29.71,85.98,2675.941372,1400,Blackstone
38180700300,1408-10 Blackstone Av,22,78,239,Vacant Lot,,50.0,118.52,5923.0,1408,Blackstone
38180700400,1412-4 Blackstone Av,22,78,239,Vacant Lot,,50.0,118.56,5927.29188,1412,Blackstone
38180700500,1416 Blackstone Av,22,78,239,Vacant Lot,,25.0,118.5,2964.0,1416,Blackstone
38180701450,1445 Temple Pl,22,78,239,Vacant Lot,,55.0,118.53,7116.0,1445,Temple
38180702200,1425 Temple Pl,22,78,239,Vacant Lot,,25.0,118.56,2964.0,1425,Temple
38180702300,1421 Temple Pl,22,78,239,Vacant Lot,,29.0,118.56,3438.0,1421,Temple
38180702500,1411 Temple Pl,22,78,239,Vacant Lot,,28.0,118.6,3240.922402,1411,Temple
38180703000,5643-5 Ridge Av,22,78,239,Vacant Lot,,33.0,34.04,1100.07699,5643,Ridge
38180800309,1408 Temple Pl,22,78,239,Vacant Lot,,28.75,117.06,3278.924487,1408,Temple
38180801000,1434 Temple Pl,22,78,239,Vacant Lot,,33.0,117.0,3862.0,1434,Temple
38180801400,1446-8 Temple Pl,22,78,239,Vacant Lot,,35.0,117.0,3749.3820635,1446,Temple
38180801700,1437-9 Clara Av,22,78,239,Vacant Lot,,33.33,117.08,3900.928432,1437,Clara
38180801800,1433 Clara Av,22,78,239,Vacant Lot,,27.1,117.0,3277.14749,1433,Clara
38180801900,1431 Clara Av,22,78,239,Vacant Lot,,22.0,117.5,2574.9265485,1431,Clara
38180803100,1401 Clara Av,22,78,239,Vacant Lot,,78.75,117.0,5691.0,1401,Clara
38180900100,1400 Goodfellow Blvd,22,78,239,Vacant Lot,,30.62,126.58,4148.0,1400,Goodfellow
38180900200,1404 Goodfellow Blvd,22,78,239,Vacant Lot,,32.0,126.58,4282.0,1404,Goodfellow
38180900300,1406 Goodfellow Blvd,22,78,239,Vacant Lot,,31.0,126.58,3320.0,1406,Goodfellow
38180900400,1410 Goodfellow Blvd,22,78,239,Vacant Lot,,31.0,126.65,3927.0,1410,Goodfellow
38180900500,1412-4 Goodfellow Blvd,22,78,239,Vacant Lot,,31.0,126.75,4337.0,1412,Goodfellow
38180900600,1416-8 Goodfellow Blvd,22,78,239,Vacant Lot,,31.0,126.58,4032.0,1416,Goodfellow
38180900700,1420 Goodfellow Blvd,22,78,239,Vacant Lot,,31.0,126.65,4510.7196215,1420,Goodfellow
38180900800,1424 Goodfellow Blvd,22,78,239,Vacant Lot,,40.0,126.58,4774.0,1424,Goodfellow
38180902000,1421 Shawmut Pl,22,78,239,Vacant Lot,,35.66,124.5,3706.0,1421,Shawmut
38181000700,1422 Shawmut Pl,22,78,239,Vacant Lot,,25.0,118.5,2963.8731355,1422,Shawmut
38181000800,1424 Shawmut Pl,22,78,239,Vacant Lot,,25.0,118.06,2963.95863,1424,Shawmut
38181000900,1426-8 Shawmut Pl,22,78,239,Vacant Lot,,40.0,118.5,4742.248559,1426,Shawmut
38181001500,1444-6 Shawmut Pl,22,78,239,Vacant Lot,,41.0,118.5,4278.702806,1444,Shawmut
38181002300,1421 Blackstone Av,22,78,239,Vacant Lot,,26.0,118.5,3083.0,1421,Blackstone
38181002800,1407 Blackstone Av,22,78,239,Vacant Lot,,29.0,118.51,3438.2410805,1407,Blackstone
38190302900,5641 Wells Av,22,78,239,Vacant Lot,,25.0,129.9,2986.654717,5641,Wells
38190303000,5645 Wells Av,22,78,239,Vacant Lot,,25.0,129.9,2986.654717,5645,Wells
38190303900,1480-6 Blackstone Av,22,78,239,Vacant Lot,,50.16,120.5,5275.72189,1480,Blackstone
38190900411,1462-4 Goodfellow Blvd,22,78,239,Vacant Lot,,41.0,123.0,4873.0760165,1462,Goodfellow
38190900420,1470 Goodfellow Blvd,22,78,239,Vacant Lot,,50.0,175.0,9257.4392925,1470,Goodfellow
38190900500,1472-4 Goodfellow Blvd,22,78,239,Vacant Lot,,50.0,183.0,9496.96773,1472,Goodfellow
38190901800,1477 Shawmut Pl,22,78,239,Vacant Lot,,30.0,130.67,3229.6749965,1477,Shawmut
38190902000,1471 Shawmut Pl,22,78,239,Vacant Lot,,25.0,136.0,2690.089257,1471,Shawmut
38190902200,1465 Shawmut Pl,22,78,239,Vacant Lot,,40.0,100.33,4272.249635,1465,Shawmut
38190902300,1461-3 Shawmut Pl,22,78,239,Vacant Lot,,45.08,108.0,4891.2929345,1461,Shawmut
38190902350,1457-9 Shawmut Pl,22,78,239,Vacant Lot,,45.83,113.42,5339.0,1457,Shawmut
38190902400,1453 Shawmut Pl,22,78,239,Vacant Lot,,31.0,111.33,3788.915024,1453,Shawmut
38191000100,1452 Shawmut Pl,22,78,239,Vacant Lot,,30.0,106.33,3266.102286,1452,Shawmut
38191000200,1456 Shawmut Pl,22,78,239,Vacant Lot,,30.0,106.5,3511.714103,1456,Shawmut
38191000300,1458 Shawmut Pl,22,78,239,Vacant Lot,,30.0,106.0,3343.0,1458,Shawmut
38191000400,1462 Shawmut Pl,22,78,239,Vacant Lot,,30.0,106.83,3399.634851,1462,Shawmut
38191000500,1464-6 Shawmut Pl,22,78,239,Vacant Lot,,34.0,107.0,3787.3717835,1464,Shawmut
38191000700,1470-4 Shawmut Pl,22,78,239,Vacant Lot,,59.0,107.5,6593.4384135,1470,Shawmut
38191001600,1485 Blackstone Av,22,78,239,Vacant Lot,,30.0,99.8,3034.245955,1485,Blackstone
38191001700,1481 Blackstone Av,22,78,239,Vacant Lot,,30.0,99.66,2836.0,1481,Blackstone
38191001800,1479 Blackstone Av,22,78,239,Vacant Lot,,30.0,99.66,2919.0,1479,Blackstone
38191002200,1463-5 Blackstone Av,22,78,239,Vacant Lot,,48.0,99.67,4626.656184,1463,Blackstone
38191002300,1459-61 Blackstone Av,22,78,239,Vacant Lot,,48.0,99.67,4562.0646235,1459,Blackstone
38191002400,1453-5 Blackstone Av,22,78,239,Vacant Lot,,45.25,99.67,4265.4546825,1453,Blackstone
38210001800,1425 Laurel St,22,78,239,Vacant Lot,,30.0,133.5,3985.927387,1425,Laurel
38210002000,1417 Laurel St,22,78,239,Vacant Lot,,50.0,133.33,6665.0,1417,Laurel
38210003150,5835R Ridge Av,22,78,239,Vacant Lot,,27.7,25.0,840.353529,5835,Ridge
38210300550,1428 Laurel St,22,78,239,Vacant Lot,,20.88,124.0,2437.830676,1428,Laurel
38210300600,1432 Laurel St,22,78,239,Vacant Lot,,41.75,123.93,4852.0,1432,Laurel
38210300800,1440 Laurel St,22,78,239,Vacant Lot,,41.75,123.92,5154.0,1440,Laurel
38210301800,1423 Goodfellow Blvd,22,78,239,Vacant Lot,,25.0,139.52,3733.0,1423,Goodfellow
38210302000,1417 Goodfellow Blvd,22,78,239,Vacant Lot,,25.0,137.5,3267.0,1417,Goodfellow
38210302100,1415 Goodfellow Blvd,22,78,239,Vacant Lot,,75.0,129.56,9937.0,1415,Goodfellow
38210302200,1407 Goodfellow Blvd,22,78,239,Vacant Lot,,31.0,129.56,4545.0,1407,Goodfellow
38210302300,1405 Goodfellow Blvd,22,78,239,Vacant Lot,,30.9,129.57,3990.0,1405,Goodfellow
38210302400,1401 Goodfellow Blvd,22,78,239,Vacant Lot,,30.0,129.56,3619.0,1401,Goodfellow
38210400500,1412 Hamilton Av,22,78,239,Vacant Lot,,25.0,131.92,3177.0,1412,Hamilton
38210400600,1418 Hamilton Av,22,78,239,Vacant Lot,,25.0,131.11,3302.681567,1418,Hamilton
38210401200,1436 Hamilton Av,22,78,239,Vacant Lot,,25.0,131.92,3298.0,1436,Hamilton
38210401300,1440-2 Hamilton Av,22,78,239,Vacant Lot,,46.83,131.92,6129.0,1440,Hamilton
38210401500,5880 Wells Av,22,78,239,Vacant Lot,,40.0,30.87,1422.955286,5880,Wells
38220500400,5880-2 Ridge Av,22,78,239,Vacant Lot,,38.0,107.0,4072.0,5880,Ridge
38220500500,5876-8 Ridge Av,22,78,239,Vacant Lot,,38.0,107.08,3903.0,5876,Ridge
38220500610,5872-4 Ridge Av,22,78,239,Vacant Lot,,63.0,107.0,6754.0,5872,Ridge
38220500810,5864 Ridge Av,22,78,239,Vacant Lot,,50.0,107.08,5181.0,5864,Ridge
38220501200,5856 Ridge Av,22,78,239,Vacant Lot,,28.75,107.0,3076.0,5856,Ridge
38220505300,5865 Romaine Pl,22,78,239,Vacant Lot,,30.0,107.9,3346.0,5865,Romaine
38220505800,5881 Romaine Pl,22,78,239,Vacant Lot,,34.0,107.0,3739.5459775,5881,Romaine
38220505900,5885 Romaine Pl,22,78,239,Vacant Lot,,48.0,107.08,5087.494199,5885,Romaine
38220602800,1355 Goodfellow Blvd,22,78,239,Vacant Lot,a/k/a 5803 Minerva Ave.,25.0,137.0,3466.946523,1355,Goodfellow
38220603500,5835 Minerva Av,22,78,239,Vacant Lot,,33.06,107.01,3586.0,5835,Minerva
38220603600,5837 Minerva Av,22,78,239,Vacant Lot,,33.5,107.08,3587.0,5837,Minerva
38220603700,5841 Minerva Av,22,78,239,Vacant Lot,,33.5,107.08,3587.0,5841,Minerva
38220603800,5845 Minerva Av,22,78,239,Vacant Lot,,33.08,107.08,3587.0,5845,Minerva
38220603900,5849 Minerva Av,22,78,239,Vacant Lot,,33.5,107.0,3587.0,5849,Minerva
38230300900,1326 Laurel St,22,78,239,Vacant Lot,,30.0,142.5,4467.609203,1326,Laurel
38230301000,1330 Laurel St,22,78,239,Vacant Lot,,30.0,142.5,4640.731946,1330,Laurel
38230301300,1338 Laurel St,22,78,239,Vacant Lot,,30.0,142.6,4487.0,1338,Laurel
38230301600,1343-5 Goodfellow Blvd,22,78,239,Vacant Lot,,60.1,147.0,8655.0,1343,Goodfellow
38230301900,1333 Goodfellow Blvd,22,78,239,Vacant Lot,,30.0,155.0,4746.0,1333,Goodfellow
38230302500,1315 Goodfellow Blvd,22,78,239,Vacant Lot,,32.0,168.33,4941.0,1315,Goodfellow
38230402700,1310-2 Hamilton Av,22,78,239,Vacant Lot,,35.0,130.0,3809.0,1310,Hamilton
38230402900,1318 Hamilton Av,22,78,239,Vacant Lot,,30.0,134.0,3438.24,1318,Hamilton
38230403000,1320 Hamilton Av,22,78,239,Vacant Lot,,32.5,137.25,4127.3480455,1320,Hamilton
38340500107,5988 Minerva Av,22,78,239,Vacant Lot,,58.37,101.48,5495.0,5988,Minerva
38340500150,5984-6 Minerva Av,22,78,239,Vacant Lot,,40.0,101.08,4011.0,5984,Minerva
38340503000,1333-5 Hamilton Av,22,78,239,Vacant Lot,,53.0,90.16,4408.0,1333,Hamilton
38340503100,1329 Hamilton Av,22,78,239,Vacant Lot,,26.2,99.4,2680.9331635,1329,Hamilton
38340503200,1327 Hamilton Av,22,78,239,Vacant Lot,,27.0,99.0,2119.8304875,1327,Hamilton
38340504800,5959 Hamilton Ter,22,78,239,Vacant Lot,,30.0,101.0,3289.0521025,5959,Hamilton
38340504900,5963 Hamilton Ter,22,78,239,Vacant Lot,,30.0,101.0,3471.505355,5963,Hamilton
38340600400,5980 Hamilton Ter,22,78,239,Vacant Lot,,29.0,99.0,2878.2341215,5980,Hamilton
38340602600,5914-6 Hamilton Ter,22,78,239,Vacant Lot,,50.0,103.17,5100.8766655,5914,Hamilton
38340602700,1319 Hamilton Av,22,78,239,Vacant Lot,,38.2,124.4,5183.9067525,1319,Hamilton
38340602800,1315 Hamilton Av,22,78,239,Vacant Lot,,38.17,128.92,6690.583621,1315,Hamilton
38350500100,5978-80 Ridge Av,22,78,239,Vacant Lot,,44.0,103.67,3982.8783895,5978,Ridge
38350500200,5976 Ridge Av,22,78,239,Vacant Lot,,22.67,103.58,3077.46958,5976,Ridge
38350500700,5964 Ridge Av,22,78,239,Vacant Lot,,30.0,103.62,3109.0,5964,Ridge
38350500800,5960 Ridge Av,22,78,239,Vacant Lot,,30.0,103.67,3096.526088,5960,Ridge
38350500900,5956-8 Ridge Av,22,78,239,Vacant Lot,,45.0,103.58,4432.264776,5956,Ridge
38350501000,5952-4 Ridge Av,22,78,239,Vacant Lot,,30.0,103.58,3018.275801,5952,Ridge
38350501900,5926 Ridge Av,22,78,239,Vacant Lot,,29.75,103.58,2980.0,5926,Ridge
38350502000,5924 Ridge Av,22,78,239,Vacant Lot,,30.0,103.58,3008.303003,5924,Ridge
38350502600,1391 Hamilton Av,22,78,239,Vacant Lot,,25.0,105.5,2556.1094555,1391,Hamilton
38350503000,1383 Hamilton Av,22,78,239,Vacant Lot,,27.0,124.0,3052.0,1383,Hamilton
38350503200,5913 Romaine Pl,22,78,239,Vacant Lot,,2.0,103.58,208.886267,5913,Romaine
38350504300,5945 Romaine Pl,22,78,239,Vacant Lot,,30.0,103.58,3109.0,5945,Romaine
38350504700,5955 Romaine Pl,22,78,239,Vacant Lot,,25.0,103.58,2590.0,5955,Romaine
38350506100,1386 Hodiamont Av,22,78,239,Vacant Lot,,29.4,113.0,3348.0,1386,Hodiamont
38350506200,1388 Hodiamont Av,22,78,239,Vacant Lot,,40.17,118.5,4693.0,1388,Hodiamont
38350602000,5927 Minerva Av,22,78,239,Vacant Lot,,26.0,103.64,2354.0,5927,Minerva
38350602100,5929 Minerva Av,22,78,239,Vacant Lot,,32.0,103.62,3246.6058495,5929,Minerva
38350602200,5931 Minerva Av,22,78,239,Vacant Lot,,30.0,103.65,3164.073421,5931,Minerva
38350603100,5959 Minerva Av,22,78,239,Vacant Lot,,30.0,103.0,3109.0,5959,Minerva
38350603600,5973 Minerva Av,22,78,239,Vacant Lot,,30.0,103.63,3108.0,5973,Minerva
38350603700,5977 Minerva Av,22,78,239,Vacant Lot,,30.0,103.63,3108.0,5977,Minerva
38350603800,5979-81 Minerva Av,22,78,239,Vacant Lot,,30.0,103.58,3108.0,5979,Minerva
38350603900,5983 Minerva Av,22,78,239,Vacant Lot,,30.0,103.2,3185.3747735,5983,Minerva
38350604107,5991-3 Minerva Av,22,78,239,Vacant Lot,,44.54,69.31,3271.0,5991,Minerva
38350604200,1360 Hodiamont Av,22,78,239,Vacant Lot,,25.08,100.33,2521.055457,1360,Hodiamont
38350604300,1362 Hodiamont Av,22,78,239,Vacant Lot,,25.0,102.42,2460.406405,1362,Hodiamont
38350604400,1364-8 Hodiamont Av,22,78,239,Vacant Lot,,50.21,104.58,5334.0,1364,Hodiamont
38360000800,5942 Wells Av,22,78,239,Vacant Lot,,93.0,69.1,6821.831967,5942,Wells
38360000900,5938 Wells Av,22,78,239,Vacant Lot,,29.67,69.83,2270.791065,5938,Wells
38360001000,5934 Wells Av,22,78,239,Vacant Lot,,34.83,69.83,2025.450494,5934,Wells
38360001150,5934R Wells Av,22,78,239,Vacant Lot,,15.0,25.0,1076.2443895,5934,Wells
38360001400,5920 Wells Av,22,78,239,Vacant Lot,,30.06,269.16,8404.37971,5920,Wells
38360001500,5916-8 Wells Av,22,78,239,Vacant Lot,,30.0,269.25,8281.0,5916,Wells
38360002400,1425 Hamilton Av,22,78,239,Vacant Lot,,35.0,138.0,4040.0,1425,Hamilton
38360003100,5953 Ridge Av,22,78,239,Vacant Lot,,65.0,202.0,12642.0472895,5953,Ridge
38360003200,5957 Ridge Av,22,78,239,Vacant Lot,,35.0,205.0,7848.04427,5957,Ridge
38360005500,1443 Amherst Pl,22,78,239,Vacant Lot,,25.0,140.75,3420.844549,1443,Amherst
38370000100,1464-84 Hodiamont Av,22,78,239,Vacant Lot,,192.07,151.01,30646.0,1464,Hodiamont
38370000300,5990-2 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,43.83,126.5,4993.0,5990,Dr Martin Luther King
38370000400,5988 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,25.0,126.06,3263.191491,5988,Dr Martin Luther King
38370000600,5984 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,20.0,126.1,2788.4240805,5984,Dr Martin Luther King
38370000700,5980 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,30.0,126.83,3733.040732,5980,Dr Martin Luther King
38370001000,5966-8 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,45.0,231.0,10595.0043215,5966,Dr Martin Luther King
38370001250,5956-8 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,50.01,223.05,11436.45,5956,Dr Martin Luther King
38370001300,5948-52 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,50.0,223.05,12196.8464315,5948,Dr Martin Luther King
38370001400,5938-46 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,100.0,223.5,22234.0,5938,Dr Martin Luther King
38370001650,5916 Dr Martin Luther King Dr,22,78,239,Vacant Lot,,200.0,146.75,29071.0,5916,Dr Martin Luther King
38370001900,1465 Hamilton Av,22,78,239,Vacant Lot,,32.0,142.5,4502.0,1465,Hamilton
38370002000,1461 Hamilton Av,22,78,239,Vacant Lot,,32.5,135.5,4570.0,1461,Hamilton
38370002200,1453-5 Hamilton Av,22,78,239,Vacant Lot,,45.0,135.5,6090.0,1453,Hamilton
38370002400,5915-7 Wells Av,22,78,239,Vacant Lot,,50.0,144.33,6964.0664485,5915,Wells
38370002500,5923 Wells Av,22,78,239,Vacant Lot,,40.0,144.33,5321.0,5923,Wells
38370002600,5927 Wells Av,22,78,239,Vacant Lot,,23.66,233.5,4984.3634765,5927,Wells
38370002700,5929-31 Wells Av,22,78,239,Vacant Lot,,43.0,233.5,9898.0,5929,Wells
38370002800,5935 Wells Av,22,78,239,Vacant Lot,,33.33,233.5,7782.0,5935,Wells
38370002900,5937 Wells Av,22,78,239,Vacant Lot,,110.0,233.5,24233.477945,5937,Wells
38370003000,5947-57 Wells Av,22,78,239,Vacant Lot,,140.0,233.5,31641.8810805,5947,Wells
38370003300,5969 Wells Av,22,78,239,Vacant Lot,,30.0,233.5,6750.0,5969,Wells
38370003700,5981 Wells Av,22,78,239,Vacant Lot,,30.0,126.0,3824.220635,5981,Wells
38370003750,5983 Wells Av,22,78,239,Vacant Lot,,30.0,126.0,3914.0,5983,Wells
38370003900,1450-62 Hodiamont Av,22,78,239,Vacant Lot,,126.5,64.02,8479.0,1450,Hodiamont
38390000100,1443 Cockrill St,22,78,239,Vacant Lot,,7.5,52.0,748.5241655,1443,Cockrill
38390000200,1445 Cockrill St,22,78,239,Vacant Lot,,25.0,52.0,2930.8100125,1445,Cockrill
38390000300,1449 Cockrill St,22,78,239,Vacant Lot,,25.0,51.0,2277.9336875,1449,Cockrill
38390000400,1451 Cockrill St,22,78,239,Vacant Lot,,25.0,50.0,2166.3458595,1451,Cockrill
38390000450,1453 Cockrill St,22,78,239,Vacant Lot,,25.0,52.0,2076.816249,1453,Cockrill
38390000500,1455 Cockrill St,22,78,239,Vacant Lot,,25.0,47.0,2299.933993,1455,Cockrill
38390000600,1457 Cockrill St,22,78,239,Vacant Lot,,25.0,47.0,2201.9637635,1457,Cockrill
38390000650,6122-4 Wells Av,22,78,239,Vacant Lot,,46.25,27.5,2510.695998,6122,Wells
38400000700,6101 Ella Av,22,78,239,Vacant Lot,,20.0,120.7,1830.0,6101,Ella
38400000800,6103 Ella Av,22,78,239,Vacant Lot,,20.0,120.0,2605.0,6103,Ella
38400000900,6105 Ella Av,22,78,239,Vacant Lot,,20.0,120.0,2552.0,6105,Ella
38400001000,6107 Ella Av,22,78,239,Vacant Lot,,20.0,120.37,2495.0,6107,Ella
38400001100,6109 Ella Av,22,78,239,Vacant Lot,,20.0,120.0,2630.0,6109,Ella
38400001200,6111 Ella Av,22,78,239,Vacant Lot,,21.0,120.0,2509.0,6111,Ella
38400001300,6113 Ella Av,22,78,239,Vacant Lot,,21.0,120.0,2810.0,6113,Ella
38400001400,6115 Ella Av,22,78,239,Vacant Lot,,20.5,120.0,2657.0,6115,Ella
38410000100,6124 Ridge Av,22,78,239,Vacant Lot,,41.12,100.0,4606.0,6124,Ridge
38410000200,1415 Cockrill St,22,78,239,Vacant Lot,,27.5,45.0,1400.0,1415,Cockrill
38410000300,6123-5 Ella Av,22,78,239,Vacant Lot,,62.21,127.5,7308.0,6123,Ella
38440000100,1348 Cockrill St,22,78,239,Vacant Lot,,31.8,82.8,2679.984461,1348,Cockrill
38440000200,1350 Cockrill St,22,78,239,Vacant Lot,,32.0,82.92,2723.179723,1350,Cockrill
38440000800,1351-3 Hodiamont Av,22,78,239,Vacant Lot,,37.67,83.33,3042.181328,1351,Hodiamont
38440000900,1349 Hodiamont Av,22,78,239,Vacant Lot,,38.0,82.33,3219.6650445,1349,Hodiamont
38440001000,1347 Hodiamont Av,22,78,239,Vacant Lot,,7.92,85.17,758.255415,1347,Hodiamont
38440001100,1343 Hodiamont Av,22,78,239,Vacant Lot,,25.0,87.0,2019.511353,1343,Hodiamont
38440001300,1339 Hodiamont Av,22,78,239,Vacant Lot,,25.5,89.33,2419.431187,1339,Hodiamont
38440001400,1337 Hodiamont Av,22,78,239,Vacant Lot,,25.58,91.33,2417.273377,1337,Hodiamont
38440001500,1333 Hodiamont Av,22,78,239,Vacant Lot,,25.58,95.42,2563.0,1333,Hodiamont
38450000600,1337 Cockrill St,22,78,239,Vacant Lot,,32.0,110.0,3572.973576,1337,Cockrill
38450000700,1335 Cockrill St,22,78,239,Vacant Lot,,32.0,112.5,3653.933582,1335,Cockrill
53060000500,1466 Laurel St,22,78,239,Vacant Lot,,28.0,133.0,3680.533524,1466,Laurel
53060001000,1480 Laurel St,22,78,239,Vacant Lot,,30.0,133.08,3859.214918,1480,Laurel
53060001800,1483 Goodfellow Blvd,22,78,239,Vacant Lot,,30.0,133.083,4181.0,1483,Goodfellow
53060002000,1477 Goodfellow Blvd,22,78,239,Vacant Lot,,30.0,133.01,3895.648676,1477,Goodfellow
53060002100,1473-5 Goodfellow Blvd,22,78,239,Vacant Lot,,30.0,133.0,4115.15727,1473,Goodfellow
53060002300,1467 Goodfellow Blvd,22,78,239,Vacant Lot,,29.0,133.14,4147.0,1467,Goodfellow
53060002500,1463 Goodfellow Blvd,22,78,239,Vacant Lot,,29.0,133.0,4186.306513,1463,Goodfellow
53060002600,1461 Goodfellow Blvd,22,78,239,Vacant Lot,,29.0,131.1,4111.6920395,1461,Goodfellow
53060002800,1455-7 Goodfellow Blvd,22,78,239,Vacant Lot,,40.92,133.0,5443.0,1455,Goodfellow
53070001700,1477 Laurel St,22,78,239,Vacant Lot,,30.0,133.12,4079.0,1477,Laurel
53070002200,1465 Laurel St,22,78,239,Vacant Lot,,30.0,133.12,4176.0,1465,Laurel
53080000200,1456 Hamilton Av,22,78,239,Vacant Lot,,30.0,134.66,4239.0,1456,Hamilton
54380003800,1490-4 Blackstone Av,22,78,239,Vacant Lot,,36.1,130.0,6000.0,1490,Blackstone
57180000600,5934 Ferris Av,22,70,322,Vacant Lot,,30.0,172.9,4929.0,5934,Ferris
57180001800,5914R Ferris Av,22,70,322,Vacant Lot,,33.08,10.58,416.0,5914,Ferris
61160000100,6344 Amelia Av,22,70,323,Vacant Lot,,40.0,110.0,6129.76,6344,Amelia
43760000400,4311 Geraldine Av,22,70,340,Vacant Lot,.079 Triangular Lot,,,3441.0,4311,Geraldine
37960000500,5372 Theodosia Av,22,50,344,Vacant Lot,,25.0,137.0,3474.1,5372,Theodosia
37960000600,5370 Theodosia Av,22,50,344,Vacant Lot,,25.0,137.0,3587.33,5370,Theodosia
37960001000,5358 Theodosia Av,22,50,344,Vacant Lot,,25.0,142.66,3684.02,5358,Theodosia
37960001500,5338 Theodosia Av,22,50,344,Vacant Lot,,50.0,152.83,7442.52,5338,Theodosia
37960001600,5336 Theodosia Av,22,50,344,Vacant Lot,,25.0,152.83,3919.37,5336,Theodosia
37960001700,5334 Theodosia Av,22,50,344,Vacant Lot,,30.0,155.25,4568.11,5334,Theodosia
37960001800,5330 Theodosia Av,22,50,344,Vacant Lot,,30.0,155.0,4673.42,5330,Theodosia
37960001900,5326 Theodosia Av,22,50,344,Vacant Lot,,30.0,157.0,4568.97,5326,Theodosia
37960002100,5322 Theodosia Av,22,50,344,Vacant Lot,,21.0,160.0,3609.0,5322,Theodosia
37960002400,5312 Theodosia Av,22,50,344,Vacant Lot,,25.0,162.5,3936.82,5312,Theodosia
37960003500,5337 Dr Martin Luther King Dr,22,50,344,Vacant Lot,,50.0,142.5,7089.878024,5337,Dr Martin Luther King
37960003700,5345 Dr Martin Luther King Dr,22,50,344,Vacant Lot,,25.0,139.83,3605.134543,5345,Dr Martin Luther King
37960003800,5349 Dr Martin Luther King Dr,22,50,344,Vacant Lot,,25.0,137.42,3486.8618315,5349,Dr Martin Luther King
37960003900,5351 Dr Martin Luther King Dr,22,50,344,Vacant Lot,,25.0,140.0,3647.9490705,5351,Dr Martin Luther King
43640002800,3417 Semple Av,22,50,344,Vacant Lot,,50.0,141.92,7092.916335,3417,Semple
43640002900,3415 Semple Av,22,50,344,Vacant Lot,,50.0,142.0,7099.472031,3415,Semple
43640003200,3331 Semple Av,22,50,344,Vacant Lot,,50.0,142.0,7112.458663,3331,Semple
43640003900,3307 Semple Av,22,50,344,Vacant Lot,,50.0,143.0,7151.0,3307,Semple
45130102100,1619 Union Blvd,22,50,344,Vacant Lot,,23.0,135.0,3069.969507,1619,Union
45130102200,1617 Union Blvd,22,50,344,Vacant Lot,,23.0,135.0,3174.0,1617,Union
45130102700,5317 Theodosia Av,22,50,344,Vacant Lot,,25.0,138.92,3611.0,5317,Theodosia
45130102800,5319 Theodosia Av,22,50,344,Vacant Lot,,25.0,138.11,3614.22,5319,Theodosia
45130103700,5341 Theodosia Av,22,50,344,Vacant Lot,,25.0,138.96,3594.0,5341,Theodosia
45130103900,5347 Theodosia Av,22,50,344,Vacant Lot,,25.0,138.92,3579.0,5347,Theodosia
45130104500,5363 Theodosia Av,22,50,344,Vacant Lot,,25.0,138.92,3665.0,5363,Theodosia
45130104800,5371 Theodosia Av,22,50,344,Vacant Lot,,25.0,138.92,3302.08,5371,Theodosia
45130200800,5350 Cote Brilliante Av,22,50,344,Vacant Lot,,27.5,121.5,3439.0,5350,Cote Brilliante
45130200900,5348 Cote Brilliante Av,22,50,344,Vacant Lot,,27.5,121.5,3205.0,5348,Cote Brilliante
45130201200,5340 Cote Brilliante Av,22,50,344,Vacant Lot,,25.0,121.5,3023.0125785,5340,Cote Brilliante
