ParcelID,Address,Ward,Neigh,AssN,Usage,Description,Value *,Front,Side1,LotSF,Add#,Street,laglng,latlng
49920004100,5829 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.08,123.5,3081.0,5829,Cote Brilliante,"{'lat': 38.67434799999999, 'lng': -90.279139}","{'lat': 38.67434799999999, 'lng': -90.279139}"
49920004200,5833 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.12,122.0,3074.0,5833,Cote Brilliante,"{'lat': 38.674384, 'lng': -90.27921400000001}","{'lat': 38.674384, 'lng': -90.27921400000001}"
49920004300,5835 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.08,122.3,3066.0,5835,Cote Brilliante,"{'lat': 38.67442, 'lng': -90.2792879}","{'lat': 38.67442, 'lng': -90.2792879}"
49920004400,5839 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.12,122.3,3055.0,5839,Cote Brilliante,"{'lat': 38.6744569, 'lng': -90.27936299999999}","{'lat': 38.6744569, 'lng': -90.27936299999999}"
49920004500,5841 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.1,122.0,3051.1986525,5841,Cote Brilliante,"{'lat': 38.674493, 'lng': -90.279438}","{'lat': 38.674493, 'lng': -90.279438}"
49920004600,5843 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.12,121.7,3047.720507,5843,Cote Brilliante,"{'lat': 38.674529, 'lng': -90.279512}","{'lat': 38.674529, 'lng': -90.279512}"
49920004700,5845 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.08,120.58,3035.3234935,5845,Cote Brilliante,"{'lat': 38.674565, 'lng': -90.27958699999999}","{'lat': 38.674565, 'lng': -90.27958699999999}"
49920004900,5849 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.1,120.52,3022.0,5849,Cote Brilliante,"{'lat': 38.674553, 'lng': -90.2798265}","{'lat': 38.674553, 'lng': -90.2798265}"
49920005400,5863 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.0,126.33,2967.0,5863,Cote Brilliante,"{'lat': 38.6748365, 'lng': -90.2802225}","{'lat': 38.6748365, 'lng': -90.2802225}"
49920005600,5873 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.0,117.89,2945.0,5873,Cote Brilliante,"{'lat': 38.674963, 'lng': -90.280408}","{'lat': 38.674963, 'lng': -90.280408}"
49920005800,5877 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.09,117.59,2941.7342435,5877,Cote Brilliante,"{'lat': 38.675036, 'lng': -90.28055700000002}","{'lat': 38.675036, 'lng': -90.28055700000002}"
49920005900,5879 Cote Brilliante Av,22,50,347,Vacant Lot,,,25.1,124.0,2934.459084,5879,Cote Brilliante,"{'lat': 38.675072, 'lng': -90.280631}","{'lat': 38.675072, 'lng': -90.280631}"
49920006000,5883-5 Cote Brilliante Av,22,50,347,Vacant Lot,,,50.17,116.33,5846.8728375,5883,Cote Brilliante,"{'lat': 38.675126, 'lng': -90.280743}","{'lat': 38.675126, 'lng': -90.280743}"
49920006100,5887-9 Cote Brilliante Av,22,50,347,Vacant Lot,,,50.17,115.75,5817.6246805,5887,Cote Brilliante,"{'lat': 38.675199, 'lng': -90.280892}","{'lat': 38.675199, 'lng': -90.280892}"
49920006200,5893-5 Cote Brilliante Av,22,50,347,Vacant Lot,,,50.17,115.17,5790.926965,5893,Cote Brilliante,"{'lat': 38.675271, 'lng': -90.281042}","{'lat': 38.675271, 'lng': -90.281042}"
49920006300,5897 Cote Brilliante Av,22,50,347,Vacant Lot,,,55.42,122.25,6357.7153845,5897,Cote Brilliante,"{'lat': 38.675347, 'lng': -90.281199}","{'lat': 38.675347, 'lng': -90.281199}"
49930001300,5852 Wabada Av,22,50,347,Vacant Lot,,,25.0,119.11,3051.0,5852,Wabada,"{'lat': 38.675755, 'lng': -90.27914}","{'lat': 38.675755, 'lng': -90.27914}"
49930001900,5836-8 Wabada Av,22,50,347,Vacant Lot,,,50.0,122.0,6413.0,5836,Wabada,"{'lat': 38.675537, 'lng': -90.278639}","{'lat': 38.675537, 'lng': -90.278639}"
49930002100,5826 Wabada Av,22,50,347,Vacant Lot,,,25.0,122.42,3103.0,5826,Wabada,"{'lat': 38.67542, 'lng': -90.278369}","{'lat': 38.67542, 'lng': -90.278369}"
49930002200,5824 Wabada Av,22,50,347,Vacant Lot,,,25.0,123.5,3163.0,5824,Wabada,"{'lat': 38.675386, 'lng': -90.2782919}","{'lat': 38.675386, 'lng': -90.2782919}"
49930002700,5810 Wabada Av,22,50,347,Vacant Lot,,,25.0,125.16,3203.4920625,5810,Wabada,"{'lat': 38.6751859, 'lng': -90.277829}","{'lat': 38.6751859, 'lng': -90.277829}"
49930002800,5806 Wabada Av,22,50,347,Vacant Lot,,,50.0,125.25,6071.0,5806,Wabada,"{'lat': 38.67513599999999, 'lng': -90.27771299999999}","{'lat': 38.67513599999999, 'lng': -90.27771299999999}"
49930002900,5802 Wabada Av,22,50,347,Vacant Lot,,,25.0,125.8,3079.0,5802,Wabada,"{'lat': 38.675087, 'lng': -90.277599}","{'lat': 38.675087, 'lng': -90.277599}"
49930003000,5800 Wabada Av,22,50,347,Vacant Lot,,,25.0,126.4,3156.0,5800,Wabada,"{'lat': 38.675102, 'lng': -90.2774527}","{'lat': 38.675102, 'lng': -90.2774527}"
49930003100,5801 Lotus Av,22,50,347,Vacant Lot,,,45.0,126.0,6060.0,5801,Lotus,"{'lat': 38.674728, 'lng': -90.277788}","{'lat': 38.674728, 'lng': -90.277788}"
49930003500,5819 Lotus Av,22,50,347,Vacant Lot,,,31.03,124.68,3897.212551,5819,Lotus,"{'lat': 38.674923, 'lng': -90.278224}","{'lat': 38.674923, 'lng': -90.278224}"
49930003800,5827 Lotus Av,22,50,347,Vacant Lot,,,26.9,123.6,3242.0,5827,Lotus,"{'lat': 38.6749796, 'lng': -90.27854789999999}","{'lat': 38.6749796, 'lng': -90.27854789999999}"
49930003950,5831 Lotus Av,22,50,347,Vacant Lot,,,51.75,122.5,6324.0,5831,Lotus,"{'lat': 38.6750505, 'lng': -90.2787053}","{'lat': 38.6750505, 'lng': -90.2787053}"
49930004100,5833 Lotus Av,22,50,347,Vacant Lot,,,25.0,122.92,3334.521876,5833,Lotus,"{'lat': 38.675158, 'lng': -90.27874899999999}","{'lat': 38.675158, 'lng': -90.27874899999999}"
49930004200,5835 Lotus Av,22,50,347,Vacant Lot,,,25.0,122.92,3119.0,5835,Lotus,"{'lat': 38.675193, 'lng': -90.27882799999999}","{'lat': 38.675193, 'lng': -90.27882799999999}"
49930004300,5839 Lotus Av,22,50,347,Vacant Lot,,,25.25,121.71,3158.0,5839,Lotus,"{'lat': 38.675227, 'lng': -90.278904}","{'lat': 38.675227, 'lng': -90.278904}"
49930004400,5841 Lotus Av,22,50,347,Vacant Lot,,,25.0,121.09,3076.0,5841,Lotus,"{'lat': 38.6752619, 'lng': -90.278981}","{'lat': 38.6752619, 'lng': -90.278981}"
49930004500,5843 Lotus Av,22,50,347,Vacant Lot,,,25.08,121.75,2962.0,5843,Lotus,"{'lat': 38.675295, 'lng': -90.279056}","{'lat': 38.675295, 'lng': -90.279056}"
49930004800,5851 Lotus Av,22,50,347,Vacant Lot,,,25.0,120.0,3121.3007190000008,5851,Lotus,"{'lat': 38.6754, 'lng': -90.2792879}","{'lat': 38.6754, 'lng': -90.2792879}"
49940000100,5981 Kennerly Av,22,50,347,Vacant Lot,,,53.08,120.92,6324.3612955,5981,Kennerly,"{'lat': 38.679559, 'lng': -90.28187799999999}","{'lat': 38.679559, 'lng': -90.28187799999999}"
49940000200,5979 Kennerly Av,22,50,347,Vacant Lot,,,31.0,121.45,3756.9355845,5979,Kennerly,"{'lat': 38.67950099999999, 'lng': -90.281751}","{'lat': 38.67950099999999, 'lng': -90.281751}"
49940000400,5973 Kennerly Av,22,50,347,Vacant Lot,,,30.0,122.49,3666.529456,5973,Kennerly,"{'lat': 38.679418, 'lng': -90.281567}","{'lat': 38.679418, 'lng': -90.281567}"
49940000500,5971 Kennerly Av,22,50,347,Vacant Lot,,,30.0,123.0,3688.0,5971,Kennerly,"{'lat': 38.679377, 'lng': -90.281477}","{'lat': 38.679377, 'lng': -90.281477}"
49940000600,5967 Kennerly Av,22,50,347,Vacant Lot,,,41.0,123.8,5066.0,5967,Kennerly,"{'lat': 38.679328, 'lng': -90.281369}","{'lat': 38.679328, 'lng': -90.281369}"
49940000700,5901-65 Kennerly Av,22,50,347,Vacant Lot,,,651.0,123.08,84147.0,5901,Kennerly,"{'lat': 38.678846, 'lng': -90.280305}","{'lat': 38.678846, 'lng': -90.280305}"
49950000500,5962-4 Kennerly Av,22,50,347,Vacant Lot,,,40.03,117.0,4633.0,5962,Kennerly,"{'lat': 38.678888, 'lng': -90.281587}","{'lat': 38.678888, 'lng': -90.281587}"
49950001400,5934 Kennerly Av,22,50,347,Vacant Lot,,,29.0,130.33,3778.0,5934,Kennerly,"{'lat': 38.6785117, 'lng': -90.28062279999999}","{'lat': 38.6785117, 'lng': -90.28062279999999}"
49950002500,5900 Kennerly Av,22,50,347,Vacant Lot,,,31.5,127.25,4006.0,5900,Kennerly,"{'lat': 38.67801, 'lng': -90.27970599999999}","{'lat': 38.67801, 'lng': -90.27970599999999}"
49950002900,5907-9 Highland Av,22,50,347,Vacant Lot,,,50.08,125.5,6487.0,5907,Highland,"{'lat': 38.677769, 'lng': -90.280164}","{'lat': 38.677769, 'lng': -90.280164}"
49950003800,5939-41 Highland Av,22,50,347,Vacant Lot,,,50.0,121.2,6227.0,5939,Highland,"{'lat': 38.678202, 'lng': -90.28106199999999}","{'lat': 38.678202, 'lng': -90.28106199999999}"
49950003900,5943-5 Highland Av,22,50,347,Vacant Lot,,,50.08,119.46,6016.933401,5943,Highland,"{'lat': 38.67827399999999, 'lng': -90.28121200000001}","{'lat': 38.67827399999999, 'lng': -90.28121200000001}"
49950004000,5947-9 Highland Av,22,50,347,Vacant Lot,,,50.0,118.08,6008.0,5947,Highland,"{'lat': 38.6783102, 'lng': -90.28139689999999}","{'lat': 38.6783102, 'lng': -90.28139689999999}"
49950005100,2600-6 Hodiamont Av,22,50,347,Vacant Lot,,,112.7,40.0,4290.492262,2600,Hodiamont,"{'lat': 38.67887, 'lng': -90.2824399}","{'lat': 38.67887, 'lng': -90.2824399}"
49960000900,5964 Highland Av,22,50,347,Vacant Lot,,,50.0,123.57,5670.0,5964,Highland,"{'lat': 38.678165, 'lng': -90.2820799}","{'lat': 38.678165, 'lng': -90.2820799}"
49960001900,5924 Highland Av,22,50,347,Vacant Lot,,,40.0,114.0,4759.0,5924,Highland,"{'lat': 38.677613, 'lng': -90.28097090000001}","{'lat': 38.677613, 'lng': -90.28097090000001}"
49960002100,5918 Highland Av,22,50,347,Vacant Lot,,,25.0,125.16,2776.6985505,5918,Highland,"{'lat': 38.677521, 'lng': -90.28078599999999}","{'lat': 38.677521, 'lng': -90.28078599999999}"
49960002700,5904 Highland Av,22,50,347,Vacant Lot,,,26.4,128.8,3064.0,5904,Highland,"{'lat': 38.6773441, 'lng': -90.280307}","{'lat': 38.6773441, 'lng': -90.280307}"
49960002800,2515-7 Hamilton Av,22,50,347,Vacant Lot,,,26.04,128.08,3080.6071385,2515,Hamilton,"{'lat': 38.67725, 'lng': -90.280242}","{'lat': 38.67725, 'lng': -90.280242}"
49960002900,2503 Hamilton Av,22,50,347,Vacant Lot,,,60.01,128.08,8093.356675499998,2503,Hamilton,"{'lat': 38.676935, 'lng': -90.28053}","{'lat': 38.676935, 'lng': -90.28053}"
49960003000,5907 Wabada Av,22,50,347,Vacant Lot,,,25.0,127.2,3501.606847,5907,Wabada,"{'lat': 38.676997, 'lng': -90.280653}","{'lat': 38.676997, 'lng': -90.280653}"
49960003100,5909 Wabada Av,22,50,347,Vacant Lot,,,25.0,120.83,3437.653728,5909,Wabada,"{'lat': 38.6770349, 'lng': -90.280727}","{'lat': 38.6770349, 'lng': -90.280727}"
49960003200,5911 Wabada Av,22,50,347,Vacant Lot,,,25.0,126.6,3396.2258340000008,5911,Wabada,"{'lat': 38.677073, 'lng': -90.2808}","{'lat': 38.677073, 'lng': -90.2808}"
49960003300,5915 Wabada Av,22,50,347,Vacant Lot,,,25.0,126.0,3457.9406670000008,5915,Wabada,"{'lat': 38.6771109, 'lng': -90.280873}","{'lat': 38.6771109, 'lng': -90.280873}"
49960003800,5929 Wabada Av,22,50,347,Vacant Lot,,,25.0,123.06,3297.494745,5929,Wabada,"{'lat': 38.677339, 'lng': -90.281312}","{'lat': 38.677339, 'lng': -90.281312}"
49960003900,5933-5 Wabada Av,22,50,347,Vacant Lot,,,50.0,122.07,6409.124324,5933,Wabada,"{'lat': 38.677396, 'lng': -90.281421}","{'lat': 38.677396, 'lng': -90.281421}"
