ParcelID,Address,Ward,Neigh,AssN,Usage,Description,Value *,BldgSF,Front,Side1,LotSF,Add#,Street,laglng,latlng
91010003200,2727 Hamilton Av,22,50,347,Industrial,Industrial Building--1.163 Acres of Land,98000.0,,0.0,0.0,51767.2119025,2727,Hamilton,"{'lat': 38.67908, 'lng': -90.2795639}","{'lat': 38.67908, 'lng': -90.2795639}"
27410001200,4615 S Compton Av,25,16,101,Residential,2 Story Brick Two Family Flat **,,,25.0,112.5,2724.0,4615,Compton,"{'lat': 38.5727754, 'lng': -90.2416583}","{'lat': 38.5727754, 'lng': -90.2416583}"
28400601500,532 Eiler St,25,1,103,Residential,2 Story Brick Two Family Flat,,2320.0,30.0,98.92,2879.0,532,Eiler,"{'lat': 38.5666341, 'lng': -90.2468318}","{'lat': 38.5666341, 'lng': -90.2468318}"
38270002200,5835 Bartmer Av,26,48,235,Residential,3 Story Frame Residence,,2344.0,50.0,162.58,8130.0,5835,Bartmer,"{'lat': 38.663396, 'lng': -90.28681399999999}","{'lat': 38.663396, 'lng': -90.28681399999999}"
38290005600,5971-3 Maple Av,26,48,235,Residential,2 Story Brick Two Family Flat,,2296.0,25.0,147.5,3446.0,5971,Maple,"{'lat': 38.6617343, 'lng': -90.29199829999999}","{'lat': 38.6617343, 'lng': -90.29199829999999}"
38300100300,6036 Suburban Av,26,48,235,Residential,2 Story Brick Two Family Flat,,2116.0,28.0,131.16,3649.0,6036,Suburban,"{'lat': 38.664333, 'lng': -90.292588}","{'lat': 38.664333, 'lng': -90.292588}"
38300101910,6009 Bartmer Av,26,48,235,Residential,2.5 Story Brick Residence,,1750.0,74.0,105.0,7134.0,6009,Bartmer,"{'lat': 38.6637012, 'lng': -90.2915946}","{'lat': 38.6637012, 'lng': -90.2915946}"
38300201500,6015 Suburban Av,26,48,235,Residential,2 Story Brick Residence,,1726.0,30.0,118.25,3062.0,6015,Suburban,"{'lat': 38.664551, 'lng': -90.2915671}","{'lat': 38.664551, 'lng': -90.2915671}"
38150700400,1214 Blackstone Av,26,48,236,Residential,2 Story Brick Two Family Flat,,2600.0,46.5,124.5,5847.0,1214,Blackstone,"{'lat': 38.6648304, 'lng': -90.2819794}","{'lat': 38.6648304, 'lng': -90.2819794}"
38150800700,1222 Temple Pl,26,48,236,Residential,2 Story Brick Residence,,1508.0,27.5,119.56,2688.0,1222,Temple,"{'lat': 38.66458720000001, 'lng': -90.28091529999999}","{'lat': 38.66458720000001, 'lng': -90.28091529999999}"
38150802900,1205 Clara Av,26,48,236,Residential,2 Story Brick Two Family Flat,,2948.0,30.0,119.42,3370.0,1205,Clara,"{'lat': 38.6638593, 'lng': -90.2807498}","{'lat': 38.6638593, 'lng': -90.2807498}"
48650003800,5711 Maple Av,26,48,236,Residential,2 Story Brick Residence,,2940.0,50.0,147.5,6054.0,5711,Maple,"{'lat': 38.6609353, 'lng': -90.2838142}","{'lat': 38.6609353, 'lng': -90.2838142}"
29920203900,5359 Vernon Av,26,49,237,Residential,2 Story Brick Residence,,1542.0,26.0,132.6,4031.0,5359,Vernon,"{'lat': 38.6591138, 'lng': -90.2747512}","{'lat': 38.6591138, 'lng': -90.2747512}"
38090400800,1232 Clara Av,26,48,237,Residential,2.5 Story Brick Residence,,1634.0,30.0,122.06,3657.0,1232,Clara,"{'lat': 38.6643166, 'lng': -90.27986580000001}","{'lat': 38.6643166, 'lng': -90.27986580000001}"
38090401800,1221 Montclair Av,26,48,237,Residential,2 Story Brick Two Family Flat,,2494.0,30.0,122.0,2509.0,1221,Montclair,"{'lat': 38.664162, 'lng': -90.279336}","{'lat': 38.664162, 'lng': -90.279336}"
38100000200,5598B Etzel Av,26,48,237,Residential,2 Story Brick Two Family Flat,,2632.0,33.0,112.0,3500.0,5598,Etzel,"{'lat': 38.6632575, 'lng': -90.2803832}","{'lat': 38.6632575, 'lng': -90.2803832}"
37880000307,5086 Dr Martin Luther King Dr,26,51,238,Mixed,2 Story Brick Mixed Use Building,,,25.0,119.0,2069.0,5086,Dr Martin Luther King,"{'lat': 38.66397509999999, 'lng': -90.2645628}","{'lat': 38.66397509999999, 'lng': -90.2645628}"
37880002900,5051 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1408.0,25.0,110.5,3189.0,5051,Wells,"{'lat': 38.663101, 'lng': -90.26347799999999}","{'lat': 38.663101, 'lng': -90.26347799999999}"
37880003000,5053 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1634.0,25.0,110.5,2825.0,5053,Wells,"{'lat': 38.66313, 'lng': -90.2635619}","{'lat': 38.66313, 'lng': -90.2635619}"
37880004100,5087 Wells Av,26,51,238,Residential,2 Story Brick Two Family Flat,,1584.0,25.0,191.0,2186.0,5087,Wells,"{'lat': 38.6633964, 'lng': -90.2646266}","{'lat': 38.6633964, 'lng': -90.2646266}"
37880005000,5064 Dr Martin Luther King Dr,26,51,238,Residential,2 Story Brick Attached Row House,,1904.0,20.0,107.05,2214.0,5064,Dr Martin Luther King,"{'lat': 38.663624, 'lng': -90.263887}","{'lat': 38.663624, 'lng': -90.263887}"
37880006000,5062 Dr Martin Luther King Dr,26,51,238,Residential,2 Story Brick Attached Row House,,2088.0,19.0,107.05,2033.0,5062,Dr Martin Luther King,"{'lat': 38.663602, 'lng': -90.263826}","{'lat': 38.663602, 'lng': -90.263826}"
37880006500,5060 Dr Martin Luther King Dr,26,51,238,Residential,2 Story Brick Attached Row House,,1904.0,19.56,107.05,2152.0,5060,Dr Martin Luther King,"{'lat': 38.663581, 'lng': -90.26376599999999}","{'lat': 38.663581, 'lng': -90.26376599999999}"
37920000400,5240 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,1820.0,33.0,186.1,6343.0,5240,Minerva,"{'lat': 38.6617863, 'lng': -90.2700467}","{'lat': 38.6617863, 'lng': -90.2700467}"
37920001000,5218 Minerva Av,26,51,238,Residential,2.5 Story Brick Residence,,1820.0,37.5,180.46,6770.0,5218,Minerva,"{'lat': 38.6616966, 'lng': -90.2692392}","{'lat': 38.6616966, 'lng': -90.2692392}"
37920001900,5158 Minerva Av,26,51,238,Residential,2 Story Brick Two Family Flat,,1970.0,25.0,171.0,4170.0,5158,Minerva,"{'lat': 38.6614832, 'lng': -90.2682174}","{'lat': 38.6614832, 'lng': -90.2682174}"
37920002900,5132 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,1988.0,27.0,161.16,4370.0,5132,Minerva,"{'lat': 38.6613413, 'lng': -90.2672886}","{'lat': 38.6613413, 'lng': -90.2672886}"
37920003420,1327 Academy Av,26,51,238,Commercial,4 Story Brick School Building,39000.0,,,,28236.0,1327,Academy,"{'lat': 38.6611601, 'lng': -90.26651559999999}","{'lat': 38.6611601, 'lng': -90.26651559999999}"
37920004700,5157 Page Blvd,26,51,238,Residential,2 Story Brick Residence,,1932.0,25.0,167.66,4971.0,5157,Page,"{'lat': 38.6607667, 'lng': -90.2684414}","{'lat': 38.6607667, 'lng': -90.2684414}"
37930000500,5232 Ridge Av,26,51,238,Residential,2 Story Brick Residence,,2630.0,32.0,195.04,5824.0,5232,Ridge,"{'lat': 38.662776, 'lng': -90.268869}","{'lat': 38.662776, 'lng': -90.268869}"
37930001900,5140 Ridge Av,26,51,238,Residential,2 Story Brick Residence,,1768.0,30.0,172.7,4947.0,5140,Ridge,"{'lat': 38.6625307, 'lng': -90.2671209}","{'lat': 38.6625307, 'lng': -90.2671209}"
37930003800,5129 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,1904.0,33.5,164.0,5842.0,5129,Minerva,"{'lat': 38.661848, 'lng': -90.266898}","{'lat': 38.661848, 'lng': -90.266898}"
37930004300,5143 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,2982.0,30.0,171.0,6020.0,5143,Minerva,"{'lat': 38.6617928, 'lng': -90.267451}","{'lat': 38.6617928, 'lng': -90.267451}"
37930004400,5147 Minerva Av,26,51,238,Residential,2 Story Brick Two Family Flat,,2376.0,27.5,178.5,5638.0,5147,Minerva,"{'lat': 38.6618335, 'lng': -90.26756100000001}","{'lat': 38.6618335, 'lng': -90.26756100000001}"
37930004500,5149 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,2376.0,27.5,173.75,5221.757327,5149,Minerva,"{'lat': 38.6618333, 'lng': -90.2676711}","{'lat': 38.6618333, 'lng': -90.2676711}"
37930005250,5203 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,1634.0,25.0,183.0,4936.0,5203,Minerva,"{'lat': 38.66190539999999, 'lng': -90.268548}","{'lat': 38.66190539999999, 'lng': -90.268548}"
37930005300,5205 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,1634.0,25.0,183.66,5814.0,5205,Minerva,"{'lat': 38.662112, 'lng': -90.268436}","{'lat': 38.662112, 'lng': -90.268436}"
37930005600,5215 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,1866.0,30.0,187.52,5626.0,5215,Minerva,"{'lat': 38.6620246, 'lng': -90.26905579999999}","{'lat': 38.6620246, 'lng': -90.26905579999999}"
37930005700,5219 Minerva Av,26,51,238,Residential,2 Story Brick Residence,,1516.0,30.0,189.42,5628.0,5219,Minerva,"{'lat': 38.662208, 'lng': -90.268998}","{'lat': 38.662208, 'lng': -90.268998}"
37940000300,5228 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1408.0,25.0,206.4,5071.0,5228,Wells,"{'lat': 38.663915, 'lng': -90.26802599999999}","{'lat': 38.663915, 'lng': -90.26802599999999}"
37940000400,5226 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1408.0,25.0,203.46,5124.0,5226,Wells,"{'lat': 38.663891, 'lng': -90.267946}","{'lat': 38.663891, 'lng': -90.267946}"
37940001700,5134 Wells Av,26,51,238,Residential,2 Story Brick Two Family Flat,,2250.0,25.0,180.0,4102.0,5134,Wells,"{'lat': 38.6635517, 'lng': -90.26655319999999}","{'lat': 38.6635517, 'lng': -90.26655319999999}"
37940001800,5130 Wells Av,26,51,238,Residential,2 Story Brick Two Family Flat,,2250.0,25.0,180.0,4686.0,5130,Wells,"{'lat': 38.6635886, 'lng': -90.2664434}","{'lat': 38.6635886, 'lng': -90.2664434}"
37940001900,5126 Wells Av,26,51,238,Residential,2 Story Brick Residence,,2250.0,25.0,177.2,4234.0,5126,Wells,"{'lat': 38.6635493, 'lng': -90.2663649}","{'lat': 38.6635493, 'lng': -90.2663649}"
37940002800,5100-2 Wells Av,26,51,238,Residential,2 Story Brick Residence,,2971.0,23.0,159.33,4712.0,5100,Wells,"{'lat': 38.6632307, 'lng': -90.26547029999999}","{'lat': 38.6632307, 'lng': -90.26547029999999}"
37940003500,5117 Ridge Av,26,51,238,Residential,2 Story Brick/Stone Two Family Flat,,2508.0,25.0,170.17,4289.0,5117,Ridge,"{'lat': 38.662845, 'lng': -90.266217}","{'lat': 38.662845, 'lng': -90.266217}"
37940003600,5119 Ridge Av,26,51,238,Residential,2 Story Brick Two Family Flat,,2568.0,25.0,170.16,4292.0,5119,Ridge,"{'lat': 38.6627785, 'lng': -90.26624050000001}","{'lat': 38.6627785, 'lng': -90.26624050000001}"
37940003700,5123 Ridge Av,26,51,238,Residential,2 Story Brick Two Family Flat,,2776.0,30.0,172.16,5204.0,5123,Ridge,"{'lat': 38.6627781, 'lng': -90.26642389999999}","{'lat': 38.6627781, 'lng': -90.26642389999999}"
37940004500,5147 Ridge Av,26,51,238,Residential,2 Story Brick Two Family Flat,,3218.0,32.5,183.33,5959.0,5147,Ridge,"{'lat': 38.66294000000001, 'lng': -90.2672309}","{'lat': 38.66294000000001, 'lng': -90.2672309}"
37950002500,5113 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1634.0,25.0,151.53,3769.0,5113,Wells,"{'lat': 38.6638036, 'lng': -90.2656903}","{'lat': 38.6638036, 'lng': -90.2656903}"
37950002600,5117 Wells Av,26,51,238,Residential,2 Story Brick Residence,,2200.0,25.0,143.92,3608.0,5117,Wells,"{'lat': 38.6638444, 'lng': -90.2657637}","{'lat': 38.6638444, 'lng': -90.2657637}"
37950002800,5123 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1344.0,30.0,152.83,4441.0,5123,Wells,"{'lat': 38.66396, 'lng': -90.265986}","{'lat': 38.66396, 'lng': -90.265986}"
37950003000,5131-3 Wells Av,26,51,238,Residential,2 Story Brick Four Family Flat,,5372.0,50.0,157.37,7611.0,5131,Wells,"{'lat': 38.664062, 'lng': -90.266262}","{'lat': 38.664062, 'lng': -90.266262}"
37950003600,5207 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1596.0,25.0,179.0,4516.0,5207,Wells,"{'lat': 38.6642407, 'lng': -90.2670567}","{'lat': 38.6642407, 'lng': -90.2670567}"
37950003700,5209 Wells Av,26,51,238,Residential,2 Story Brick Residence,,1596.0,25.0,184.16,4579.0,5209,Wells,"{'lat': 38.6642922, 'lng': -90.26712599999999}","{'lat': 38.6642922, 'lng': -90.26712599999999}"
51490001100,5156 Page Blvd,26,51,238,Residential,2 Story Brick Two Family Flat,,1924.0,30.0,137.5,4125.0,5156,Page,"{'lat': 38.6602356, 'lng': -90.2678545}","{'lat': 38.6602356, 'lng': -90.2678545}"
51490002700,5104 Page Blvd,26,51,238,Residential,2 Story Brick Two Family Flat,,2668.0,28.0,137.5,3850.0,5104,Page,"{'lat': 38.660032, 'lng': -90.2661121}","{'lat': 38.660032, 'lng': -90.2661121}"
37970002000,1481 Union Blvd,26,78,239,Residential,1 Story Brick Residence,,1286.0,25.0,180.0,4500.0,1481,Union,"{'lat': 38.665408, 'lng': -90.268647}","{'lat': 38.665408, 'lng': -90.268647}"
37970002300,1467 Union Blvd,26,78,239,Residential,2 Story Brick Residence,,4086.0,50.0,180.0,9000.0,1467,Union,"{'lat': 38.665121, 'lng': -90.26889899999999}","{'lat': 38.665121, 'lng': -90.26889899999999}"
37970002800,5321 Wells Av,26,78,239,Residential,2 Story Brick Four Family Flat,,5034.0,50.0,229.4,11663.0,5321,Wells,"{'lat': 38.665308, 'lng': -90.269311}","{'lat': 38.665308, 'lng': -90.269311}"
37970004100,5365 Wells Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2410.0,30.0,230.0,6912.0,5365,Wells,"{'lat': 38.6658145, 'lng': -90.2706726}","{'lat': 38.6658145, 'lng': -90.2706726}"
37970004200,5367 Wells Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2490.0,30.0,230.0,6914.0,5367,Wells,"{'lat': 38.6658614, 'lng': -90.2708002}","{'lat': 38.6658614, 'lng': -90.2708002}"
37970004300,5371 Wells Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2490.0,30.0,230.42,6916.0,5371,Wells,"{'lat': 38.666049, 'lng': -90.270689}","{'lat': 38.666049, 'lng': -90.270689}"
37970004900,1464-6 Arlington Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2040.0,33.12,111.12,3703.0,1464,Arlington,"{'lat': 38.6663304, 'lng': -90.27104589999999}","{'lat': 38.6663304, 'lng': -90.27104589999999}"
37980000800,5368-70 Wells Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2116.0,25.96,230.92,5791.0,5368,Wells,"{'lat': 38.665341, 'lng': -90.27115599999999}","{'lat': 38.665341, 'lng': -90.27115599999999}"
37980000900,5364-6 Wells Av,26,78,239,Residential,2 Story Brick Residence,,2116.0,25.96,230.92,5709.0,5364,Wells,"{'lat': 38.6655294, 'lng': -90.2709046}","{'lat': 38.6655294, 'lng': -90.2709046}"
37980002100,5330 Wells Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2100.0,25.0,230.92,5759.0,5330,Wells,"{'lat': 38.664807, 'lng': -90.270168}","{'lat': 38.664807, 'lng': -90.270168}"
37980003100,1417 Union Blvd,26,78,239,Residential,2 Story Brick Two Family Flat,,2806.0,34.12,180.0,5981.0,1417,Union,"{'lat': 38.664032, 'lng': -90.269885}","{'lat': 38.664032, 'lng': -90.269885}"
37980004100,5345 Ridge Av,26,78,239,Residential,2 Story Brick Residence,,1974.0,33.33,230.92,8090.0,5345,Ridge,"{'lat': 38.6642435, 'lng': -90.271202}","{'lat': 38.6642435, 'lng': -90.271202}"
37990000300,5358 Ridge Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2384.0,25.0,228.92,5758.0,5358,Ridge,"{'lat': 38.664012, 'lng': -90.272024}","{'lat': 38.664012, 'lng': -90.272024}"
37990000400,5356 Ridge Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2384.0,25.0,228.92,5831.0,5356,Ridge,"{'lat': 38.6641191, 'lng': -90.27186359999999}","{'lat': 38.6641191, 'lng': -90.27186359999999}"
37990001700,5314 Ridge Av,26,78,239,Residential,2 Story Brick Residence,,1794.0,27.0,110.0,3025.0,5314,Ridge,"{'lat': 38.6635399, 'lng': -90.2706623}","{'lat': 38.6635399, 'lng': -90.2706623}"
37990001800,5312 Ridge Av,26,78,239,Residential,2 Story Brick Residence,,1794.0,29.0,111.0,3207.0,5312,Ridge,"{'lat': 38.6635058, 'lng': -90.270569}","{'lat': 38.6635058, 'lng': -90.270569}"
37990002700,1377-9 Union Blvd,26,78,239,Residential,2 Story Brick Two Family Flat,,2400.0,30.0,180.0,5382.0,1377,Union,"{'lat': 38.663006, 'lng': -90.27080199999999}","{'lat': 38.663006, 'lng': -90.27080199999999}"
37990004200,5353 Minerva Av,26,78,239,Residential,2 Story Brick Two Family Flat,,1966.0,25.0,228.92,5710.0,5353,Minerva,"{'lat': 38.663333, 'lng': -90.272295}","{'lat': 38.663333, 'lng': -90.272295}"
38010400600,1330 Belt Av,26,78,239,Residential,2 Story Brick Two Family Flat,,2634.0,30.0,125.0,3318.0,1330,Belt,"{'lat': 38.6638572, 'lng': -90.27537389999999}","{'lat': 38.6638572, 'lng': -90.27537389999999}"
38020401000,1380 Belt Av,26,78,239,Residential,2 Story Brick Residence,,1520.0,25.0,120.61,3024.0,1380,Belt,"{'lat': 38.6650535, 'lng': -90.2744989}","{'lat': 38.6650535, 'lng': -90.2744989}"
38020402300,1379 Semple Av,26,78,239,Residential,2 Story Frame Residence,,1516.0,25.0,120.5,3132.0,1379,Semple,"{'lat': 38.6647174, 'lng': -90.2740457}","{'lat': 38.6647174, 'lng': -90.2740457}"
38040001700,1491 Arlington Av,26,78,239,Residential,2 Story Brick Residence,,1577.0,50.0,125.03,6250.0,1491,Arlington,"{'lat': 38.6671086, 'lng': -90.2710092}","{'lat': 38.6671086, 'lng': -90.2710092}"
38040002400,1463 Arlington Av,26,78,239,Residential,2 Story Frame Residence **,,1005.0,25.0,125.0,3128.0,1463,Arlington,"{'lat': 38.6664625, 'lng': -90.27151359999999}","{'lat': 38.6664625, 'lng': -90.27151359999999}"
43382700500,4868 Norwich Pl,27,76,323,Residential,1 Story Frame Residence,,,43.0,122.54,5441.0,4868,Norwich,"{'lat': 38.700659, 'lng': -90.262536}","{'lat': 38.700659, 'lng': -90.262536}"
53900002200,5742 Saloma Av,27,72,323,Residential,2 Story Frame Residence,,630.0,50.0,127.5,5981.0,5742,Saloma,"{'lat': 38.6975006, 'lng': -90.25706919999999}","{'lat': 38.6975006, 'lng': -90.25706919999999}"
53900002900,5702 Saloma Av,27,72,323,Residential,1 Story Frame Residence,,,90.0,81.06,5502.0,5702,Saloma,"{'lat': 38.6969895, 'lng': -90.2560082}","{'lat': 38.6969895, 'lng': -90.2560082}"
53910100400,5752 Lillian Av,27,72,323,Residential,1 Story Frame Residence,,850.0,50.0,127.5,6503.0,5752,Lillian,"{'lat': 38.6981754, 'lng': -90.2565216}","{'lat': 38.6981754, 'lng': -90.2565216}"
53910101000,5724 Lillian Av,27,72,323,Residential,1 Story Frame Residence,,850.0,50.0,127.5,6317.0,5724,Lillian,"{'lat': 38.697809, 'lng': -90.2556048}","{'lat': 38.697809, 'lng': -90.2556048}"
53910101700,5709 Saloma Av,27,72,323,Residential,1 Story Frame Residence,,868.0,50.0,127.5,6375.0,5709,Saloma,"{'lat': 38.6973995, 'lng': -90.2556781}","{'lat': 38.6973995, 'lng': -90.2556781}"
54890001700,6311 Laura Av,27,76,323,Residential,1 Story Frame Residence,,840.0,28.0,129.7,3904.0,6311,Laura,"{'lat': 38.702663, 'lng': -90.26315989999999}","{'lat': 38.702663, 'lng': -90.26315989999999}"
54560000500,5716 Acme Av,27,76,324,Residential,1 Story Frame Residence,,848.0,30.0,115.0,3450.0,5716,Acme,"{'lat': 38.7120497, 'lng': -90.25670490000002}","{'lat': 38.7120497, 'lng': -90.25670490000002}"
54560001300,5740 Acme Av,27,76,324,Residential,1 Story Frame Residence,,768.0,30.0,115.0,3307.0,5740,Acme,"{'lat': 38.712654, 'lng': -90.25638409999999}","{'lat': 38.712654, 'lng': -90.25638409999999}"
54560002000,6306-28 W Florissant Av,27,76,324,Commercial,2 Story Brick Commercial-Club Imperial,,,215.0,127.92,22993.0,6306,Florissant,"{'lat': 38.7131959, 'lng': -90.2554165}","{'lat': 38.7131959, 'lng': -90.2554165}"
54560002200,5755 Goodfellow Blvd,27,76,324,Residential,1.5 Story Brick Residence,,1125.0,34.3,138.11,7904.0,5755,Goodfellow,"{'lat': 38.7127069, 'lng': -90.2556048}","{'lat': 38.7127069, 'lng': -90.2556048}"
54570000800,5628 Acme Av,27,76,324,Residential,1 Story Frame Residence,,,30.0,115.0,3297.67,5628,Acme,"{'lat': 38.710583, 'lng': -90.25775879999999}","{'lat': 38.710583, 'lng': -90.25775879999999}"
54570001500,5650 Acme Av,27,76,324,Residential,2 Story Frame Residence,,1972.0,30.0,115.0,3461.0,5650,Acme,"{'lat': 38.7110786, 'lng': -90.2573949}","{'lat': 38.7110786, 'lng': -90.2573949}"
54570003700,5605-7 Goodfellow Blvd,27,76,324,Residential,2 Story Brick Four Family Flat,,3528.0,42.0,125.0,5771.0,5605,Goodfellow,"{'lat': 38.7099874, 'lng': -90.25759649999999}","{'lat': 38.7099874, 'lng': -90.25759649999999}"
55900003900,5709 Era Av,27,76,324,Residential,1 Story Brick Residence,2500.0,882.0,31.0,116.16,3494.0,5709,Era,"{'lat': 38.7100268, 'lng': -90.2550919}","{'lat': 38.7100268, 'lng': -90.2550919}"
55910000900,5734 Era Av,27,76,324,Residential,1 Story Frame Residence,,1008.0,33.33,116.5,3549.0,5734,Era,"{'lat': 38.7104998, 'lng': -90.2542847}","{'lat': 38.7104998, 'lng': -90.2542847}"
55910002500,5727 Mimika Av,27,76,324,Residential,1.5 Story Frame Residence,,884.0,35.0,116.5,4080.0,5727,Mimika,"{'lat': 38.7100741, 'lng': -90.2538654}","{'lat': 38.7100741, 'lng': -90.2538654}"
57870002700,5575 Floy Av,27,76,324,Residential,1 Story Brick Residence,,882.0,30.0,124.31,3531.0,5575,Floy,"{'lat': 38.709539, 'lng': -90.256717}","{'lat': 38.709539, 'lng': -90.256717}"
57890001400,5578 Era Av,27,76,324,Residential,1 Story Frame Residence,,850.0,37.0,122.5,4532.0,5578,Era,"{'lat': 38.7090244, 'lng': -90.2552748}","{'lat': 38.7090244, 'lng': -90.2552748}"
57890001700,5590 Era Av,27,76,324,Residential,1 Story Frame Residence,,850.0,48.0,122.5,5072.0,5590,Era,"{'lat': 38.7093113, 'lng': -90.2550548}","{'lat': 38.7093113, 'lng': -90.2550548}"
48870003100,6135 Sherry Av,27,76,325,Residential,1 Story Brick Residence,10000.0,1548.0,30.0,116.58,3545.0,6135,Sherry,"{'lat': 38.7023544, 'lng': -90.2607105}","{'lat': 38.7023544, 'lng': -90.2607105}"
53430001100,6040 Shulte Av,27,76,325,Residential,1 Story Frame Residence,,774.0,37.5,125.0,4619.0,6040,Shulte,"{'lat': 38.7071444, 'lng': -90.25406470000001}","{'lat': 38.7071444, 'lng': -90.25406470000001}"
53430002200,6008 Shulte Av,27,76,325,Residential,1 Story Frame Residence,,640.0,25.0,125.0,3029.0,6008,Shulte,"{'lat': 38.7069418, 'lng': -90.2531113}","{'lat': 38.7069418, 'lng': -90.2531113}"
53430002700,6003 Harney Av,27,76,325,Residential,1 Story Frame Residence,,912.0,25.0,125.0,3300.0,6003,Harney,"{'lat': 38.7064094, 'lng': -90.2532947}","{'lat': 38.7064094, 'lng': -90.2532947}"
53430003350,6029 Harney Av,27,76,325,Residential,2 Story Frame Residence,,870.0,50.0,125.0,6250.0,6029,Harney,"{'lat': 38.7067351, 'lng': -90.25406470000001}","{'lat': 38.7067351, 'lng': -90.25406470000001}"
53430004100,6051 Harney Av,27,76,325,Residential,1 Story Frame Residence,,722.0,25.0,125.0,3110.0,6051,Harney,"{'lat': 38.7070201, 'lng': -90.25476139999999}","{'lat': 38.7070201, 'lng': -90.25476139999999}"
53440000500,6056 Harney Av,27,76,325,Residential,1 Story Frame Residence,,684.0,25.0,125.0,3310.0,6056,Harney,"{'lat': 38.706816, 'lng': -90.2551431}","{'lat': 38.706816, 'lng': -90.2551431}"
53440000800,6048 Harney Av,27,76,325,Residential,1 Story Frame Residence,,750.0,30.0,125.0,3937.0,6048,Harney,"{'lat': 38.7067233, 'lng': -90.2548072}","{'lat': 38.7067233, 'lng': -90.2548072}"
53440002400,6000 Harney Av,27,76,325,Residential,1 Story Frame Residence,,1020.0,25.0,125.0,3201.0,6000,Harney,"{'lat': 38.7059954, 'lng': -90.25346599999999}","{'lat': 38.7059954, 'lng': -90.25346599999999}"
53440002900,6013 Emma Av,27,76,325,Residential,1 Story Frame Residence,,684.0,25.0,125.0,3269.0,6013,Emma,"{'lat': 38.7057629, 'lng': -90.2541655}","{'lat': 38.7057629, 'lng': -90.2541655}"
53440003600,6033 Emma Av,27,76,325,Residential,1 Story Frame Residence,,646.0,25.0,125.0,2972.0,6033,Emma,"{'lat': 38.7060276, 'lng': -90.2547706}","{'lat': 38.7060276, 'lng': -90.2547706}"
53450001000,6040 Emma Av,27,76,325,Residential,2 Story Frame Residence,,1080.0,25.0,125.0,3125.0,6040,Emma,"{'lat': 38.7058425, 'lng': -90.2552106}","{'lat': 38.7058425, 'lng': -90.2552106}"
53450001300,6030 Emma Av,27,76,325,Residential,1 Story Brick Residence,,,31.5,125.0,3703.417302,6030,Emma,"{'lat': 38.70563, 'lng': -90.25493499999999}","{'lat': 38.70563, 'lng': -90.25493499999999}"
53450002000,6008 Emma Av,27,76,325,Residential,1 Story Frame Residence,,798.0,25.0,125.0,3125.0,6008,Emma,"{'lat': 38.7054251, 'lng': -90.25421140000002}","{'lat': 38.7054251, 'lng': -90.25421140000002}"
53450003300,6031 Lucille Av,27,76,325,Residential,1 Story Frame Residence,,893.0,25.0,125.0,3267.5492625,6031,Lucille,"{'lat': 38.7052422, 'lng': -90.2552523}","{'lat': 38.7052422, 'lng': -90.2552523}"
53450003400,6033 Lucille Av,27,76,325,Residential,1 Story Frame Residence,,1188.0,25.0,125.0,3230.0,6033,Lucille,"{'lat': 38.7052487, 'lng': -90.25533899999999}","{'lat': 38.7052487, 'lng': -90.25533899999999}"
53450003500,6037 Lucille Av,27,76,325,Residential,1.5 Story Frame Residence,,832.0,50.0,125.0,6250.0,6037,Lucille,"{'lat': 38.7053508, 'lng': -90.25546729999999}","{'lat': 38.7053508, 'lng': -90.25546729999999}"
53450003800,6049 Lucille Av,27,76,325,Residential,1 Story Frame Residence,,875.0,50.0,125.0,6306.0,6049,Lucille,"{'lat': 38.7055036, 'lng': -90.2557882}","{'lat': 38.7055036, 'lng': -90.2557882}"
53460002800,6019 Thekla Av,27,76,325,Residential,1 Story Frame Residence,,760.0,25.0,125.0,3060.0,6019,Thekla,"{'lat': 38.7042764, 'lng': -90.2554581}","{'lat': 38.7042764, 'lng': -90.2554581}"
